gene	chr	start	end
WNK4	17	42780610	42797066
COA3	17	42795147	42798704
CNTD1	17	42798800	42811587
BECN1	17	42809870	42833350
PSME3	17	42824385	42843760
AOC2	17	42844580	42850707
AOC3	17	42851184	42858130
LINC00671	17	42858131	42898728
AARSD1	17	42950431	42964498
PTGES3L-AARSD1	17	42950526	42980528
PTGES3L	17	42968088	42980499
RUNDC1	17	42980552	42995142
RPL27	17	42998273	43002973
IFI35	17	43006740	43014456
VAT1	17	43010692	43025123
RND2	17	43025222	43032041
BRCA1	17	43044292	43170245
NBR1	17	43170317	43211689
TMEM106A	17	43211835	43220041
LINC00910	17	43338741	43389226
ARL4D	17	43398150	43401137
MIR2117HG	17	43444707	43451200
DHX8	17	43483865	43610338
ETV4	17	43527842	43579620
MEOX1	17	43640389	43661922
SOST	17	43753738	43758791
DUSP3	17	43766121	43779000
MPP3	17	43800799	43833170
CD300LG	17	43847114	43863639
MPP2	17	43875357	43909711
FAM215A	17	43917194	43921042
PPY	17	43940804	43944144
PYY	17	43952733	44004469
NAGS	17	44004581	44011028
TMEM101	17	44011188	44023946
LSM12	17	44034328	44067619
G6PC3	17	44070620	44082151
HDAC5	17	44076746	44123702
ASB16-AS1	17	44157293	44187180
ASB16	17	44170447	44179084
TMUB2	17	44186966	44191931
ATXN7L3	17	44191805	44200961
UBTF	17	44205033	44221626
SLC4A1	17	44248390	44268141
RUNDC3A-AS1	17	44299567	44315515
RUNDC3A	17	44307947	44318675
SLC25A39	17	44319625	44325801
GRN	17	44345108	44353106
FAM171A2	17	44353215	44363868
ITGA2B	17	44372177	44389649
GPATCH8	17	44395281	44503595
FZD2	17	44557484	44561262
LINC01180	17	44646364	44655076
MEIOC	17	44656404	44690308
CCDC43	17	44673069	44689779
DBF4B	17	44708608	44752264
ADAM11	17	44758988	44781846
GJC1	17	44798448	44831496
HIGD1B	17	44844791	44850480
EFTUD2	17	44849948	44899626
GFAP	17	44903159	44916937
KIF18B	17	44924707	44947776
NMT1	17	44957992	45109016
C1QL1	17	44959693	44968303
DCAKD	17	45023338	45061131
PLCD3	17	45108959	45133354
ACBD4	17	45132600	45144181
HEXIM1	17	45148475	45152099
HEXIM2	17	45160700	45170701
FMNL1	17	45220736	45247319
MAP3K14-AS1	17	45247905	45269836
SPATA32	17	45254393	45262094
MAP3K14	17	45263119	45317112
ARHGAP27	17	45393898	45434421
PLEKHM1	17	45435900	45490758
CRHR1	17	45784277	45835828
MAPT-AS1	17	45799390	45895704
MAPT	17	45894358	46028334
STH	17	45999250	45999694
KANSL1	17	46029916	46225389
KANSL1-AS1	17	46193552	46197842
ARL17B	17	46274184	46361766
LRRC37A	17	46292733	46338077
LRRC37A2	17	46372855	46487141
ARL17A	17	46499780	46579695
FAM215B	17	46558830	46562795
NSF	17	46590669	46757679
WNT3	17	46762506	46833154
WNT9B	17	46833201	46886730
GOSR2	17	46923075	46975524
RPRML	17	46978156	46979253
CDC27	17	47117703	47189422
MYL4	17	47200446	47227683
ITGB3	17	47253827	47313743
EFCAB13	17	47323290	47441312
NPEPPS	17	47522942	47624665
KPNB1	17	47649476	47685505
TBKBP1	17	47694030	47712063
TBX21	17	47733236	47746126
OSBPL7	17	47807367	47821803
MRPL10	17	47823272	47831541
LRRC46	17	47831634	47837719
SCRN2	17	47837683	47842125
SP6	17	47844908	47855874
SP2-AS1	17	47873927	47941417
SP2	17	47896150	47928957
PNPO	17	47941506	47949308
PRR15L	17	47950851	47960483
CDK5RAP3	17	47967810	47981781
COPZ2	17	48026142	48038030
NFE2L1	17	48047889	48061545
CBX1	17	48070052	48101485
SNX11	17	48103357	48123601
SKAP1	17	48133437	48430275
HOXB1	17	48528526	48531011
HOXB2	17	48540894	48545109
HOXB-AS1	17	48543002	48554788
HOXB3	17	48548870	48604912
HOXB-AS3	17	48549630	48606414
HOXB-AS2	17	48557262	48560333
HOXB4	17	48575507	48578350
HOXB5	17	48591257	48593779
HOXB6	17	48595525	48604992
HOXB7	17	48607232	48633572
HOXB8	17	48611377	48618003
HOXB9	17	48621156	48626358
HOXB-AS4	17	48628675	48634932
PRAC1	17	48721719	48723082
PRAC2	17	48722666	48724767
HOXB13	17	48724763	48728750
TTLL6	17	48762234	48817229
CALCOCO2	17	48830971	48868228
UBE2Z	17	48908398	48929056
SNF8	17	48929316	48944842
GIP	17	48958554	48968596
IGF2BP1	17	48997225	49056145
B4GALNT2	17	49132460	49178647
GNGT2	17	49202791	49210593
ABI3	17	49210411	49223225
PHOSPHO1	17	49223366	49230787
ZNF652	17	49289206	49362473
NGFR	17	49495293	49515008
NXPH3	17	49575871	49583827
SPOP	17	49598884	49678201
SLC35B1	17	49700934	49709014
FAM117A	17	49710332	49789180
KAT7	17	49788624	49835026
TAC4	17	49838300	49848069
DLX4	17	49968588	49974959
DLX3	17	49990005	49995224
ITGA3	17	50055968	50090485
PDK2	17	50094737	50112152
SAMD14	17	50110040	50130160
PPP1R9B	17	50133737	50150703
SGCA	17	50164214	50175935
COL1A1	17	50184101	50201634
TMEM92	17	50271406	50281485
TMEM92-AS1	17	50280873	50290245
XYLT2	17	50346080	50363138
MRPL27	17	50367857	50373207
EME1	17	50373220	50381483
LRRC59	17	50375059	50398227
ACSF2	17	50426158	50474845
CHAD	17	50464496	50468976
RSAD1	17	50478820	50485984
MYCBPAP	17	50508409	50531501
EPN3	17	50532548	50543750
SPATA20	17	50543058	50556481
CACNA1G-AS1	17	50556200	50562398
CACNA1G	17	50560715	50627474
ABCC3	17	50634609	50692631
ANKRD40	17	50693198	50707914
LUC7L3	17	50719565	50756219
WFIKKN2	17	50834650	50842353
TOB1	17	50862223	50867978
SPAG9	17	50962174	51120926
NME1	17	51152949	51162428
NME1-NME2	17	51153590	51171744
NME2	17	51163013	51171749
MBTD1	17	51177419	51261114
UTP18	17	51260491	51297936
CA10	17	51630313	52160017
TOM1L1	17	54899387	54963841
COX11	17	54951902	54968703
STXBP4	17	54968727	55173632
HLF	17	55264960	55325187
MMD	17	55392616	55421944
TMEM100	17	55718739	55732121
PCTP	17	55751051	55842830
ANKFN1	17	55882301	56517016
NOG	17	56593699	56595611
C17orf67	17	56791913	56838773
DGKE	17	56834103	56869567
TRIM25	17	56836387	56914080
COIL	17	56938199	56961050
SCPEP1	17	56978111	57006768
AKAP1	17	57085092	57121349
MSI2	17	57255851	57684689
CCDC182	17	57744495	57745299
MRPS23	17	57834781	57850076
CUEDC1	17	57861243	57955851
VEZF1	17	57971547	57988389
SRSF1	17	58000919	58007346
DYNLL2	17	58082863	58095542
EPX	17	58192726	58205174
MKS1	17	58205350	58219605
LPO	17	58218548	58268518
MPO	17	58269855	58280935
SUPT4H1	17	58345175	58353093
RNF43	17	58353676	58417735
HSF5	17	58420167	58488408
MTMR4	17	58489529	58517905
TEX14	17	58556678	58692055
RAD51C	17	58692573	58735611
PPM1E	17	58755854	58985179
TRIM37	17	58982638	59106921
SKA2	17	59109857	59155260
PRR11	17	59155732	59206709
SMG8	17	59209400	59215248
GDPD1	17	59220467	59275970
YPEL2	17	59331655	59401729
LINC01476	17	59400318	59526946
DHX40	17	59565558	59610481
CLTC	17	59619680	59696956
PTRH2	17	59674636	59707638
VMP1	17	59707192	59842255
TUBD1	17	59859426	59892945
RPS6KB1	17	59893046	59950574
RNFT1	17	59952240	59964761
TBC1D3P1-DHX40P1	17	59962363	60019053
HEATR6	17	60041008	60078932
CA4	17	60147838	60170899
USP32	17	60177327	60422470
APPBP2	17	60443158	60526242
PPM1D	17	60599735	60666280
BCAS3	17	60677453	61392838
TBX2-AS1	17	61361666	61413305
TBX2	17	61399630	61409466
TBX4	17	61451906	61485110
NACA2	17	61590421	61591219
BRIP1	17	61679139	61863561
INTS2	17	61865367	61928016
MED13	17	61942605	62065278
EFCAB3	17	62343941	62416480
METTL2A	17	62423875	62453385
TLK2	17	62458658	62615481
MRC2	17	62627670	62693597
TANC2	17	62966235	63427703
CYB561	17	63432298	63447108
ACE	17	63477058	63498380
KCNH6	17	63523310	63548987
DCAF7	17	63550222	63594286
TACO1	17	63600882	63608365
MAP3K3	17	63622381	63696305
STRADA	17	63682336	63741986
LIMD2	17	63695883	63701172
CCDC47	17	63745255	63776351
DDX42	17	63773603	63819429
FTSJ3	17	63819433	63830012
PSMC5	17	63827152	63832244
SMARCD2	17	63832081	63843065
CSH2	17	63872012	63873766
GH2	17	63880215	63881944
CSH1	17	63894909	63896661
CSHL1	17	63909597	63911341
GH1	17	63917200	63918839
CD79B	17	63928738	63932629
SCN4A	17	63938554	63972918
PRR29-AS1	17	63994763	63999899
PRR29	17	63998351	64004305
ICAM2	17	64002594	64020635
ERN1	17	64039080	64130819
SNHG25	17	64145208	64146810
TEX2	17	64147227	64263291
PECAM1	17	64319415	64413776
MILR1	17	64449037	64492770
POLG2	17	64477781	64497071
DDX5	17	64498254	64508199
CEP95	17	64506767	64542461
SMURF2	17	64542282	64662335
LRRC37A3	17	64854130	64919480
GNA13	17	65009289	65056817
RGS9	17	65100812	65227703
AXIN2	17	65528561	65562067
CEP112	17	65635537	66192251
APOH	17	66211595	66256525
PRKCA	17	66302613	66810743
PRKCA-AS1	17	66398069	66416854
CACNG4	17	66964707	67033400
CACNG1	17	67044554	67056797
HELZ	17	67070444	67245989
PSMD12	17	67337916	67366605
PITPNC1	17	67377281	67697256
NOL11	17	67717812	67744531
BPTF	17	67825503	67984378
C17orf58	17	67991099	67996469
KPNA2	17	68035636	68047364
AMZ2	17	68205481	68257712
ARSG	17	68259182	68422731
SLC16A6	17	68267026	68291267
WIPI1	17	68420948	68457520
PRKAR1A	17	68511780	68551319
FAM20A	17	68535113	68601384
LINC01482	17	68591782	68763882
ABCA8	17	68866052	68955470
ABCA9-AS1	17	68944531	69042784
ABCA9	17	68974488	69060949
ABCA6	17	69074255	69142031
ABCA10	17	69147214	69244846
ABCA5	17	69244311	69327244
MAP2K6	17	69414683	69553865
LINC01483	17	69563386	69903566
LINC01497	17	69913385	69994845
LINC01028	17	70051196	70068095
KCNJ16	17	70053429	70135608
KCNJ2-AS1	17	70166961	70169404
KCNJ2	17	70168302	70180044
CASC17	17	71097774	71202203
LINC01152	17	72030291	72041310
SOX9	17	72121020	72126416
LINC00511	17	72221072	72640472
SLC39A11	17	72645947	73092712
SSTR2	17	73165010	73176633
COG1	17	73193038	73209422
CPSF4L	17	73248449	73262352
CDC42EP4	17	73283624	73312005
SDK2	17	73334384	73644445
LINC00469	17	73749268	73828520
MGC16275	17	74188214	74215551
RPL38	17	74202841	74210655
TTYH2	17	74213518	74262020
DNAI2	17	74274234	74314886
KIF19	17	74326188	74355835
BTBD17	17	74356416	74361868
GPR142	17	74367458	74372600
GPRC5C	17	74424851	74451653
CD300A	17	74466399	74484798
CD300LB	17	74519000	74531475
CD300C	17	74534362	74546133
CD300LD	17	74579365	74592283
CD300E	17	74609878	74623738
RAB37	17	74670578	74747337
CD300LF	17	74694308	74712981
NAT9	17	74770522	74776384
GRIN2C	17	74842022	74861767
FDXR	17	74862494	74873039
FADS6	17	74877295	74893781
USH1G	17	74916083	74923256
OTOP2	17	74922950	74933912
OTOP3	17	74935883	74949992
HID1	17	74950741	74973166
HID1-AS1	17	74970694	74975728
CDR2L	17	74987583	75005800
KCTD2	17	75032575	75065889
SLC16A5	17	75077226	75106162
ARMC7	17	75109952	75130272
NT5C	17	75130225	75131776
SUMO2	17	75165586	75182991
NUP85	17	75205659	75235758
GGA3	17	75236595	75262363
MRPS7	17	75261670	75270708
MIF4GD	17	75266228	75271237
SLC25A19	17	75272012	75289968
GRB2	17	75318076	75405709
TMEM94	17	75441159	75500452
CASKIN2	17	75500261	75515621
TSEN54	17	75515944	75524736
LLGL2	17	75525080	75575215
MYO15B	17	75587800	75626849
RECQL5	17	75626845	75667190
SMIM5	17	75628368	75642570
SAP30BP	17	75667230	75708062
ITGB4	17	75721190	75757821
GALK1	17	75751470	75765251
UNK	17	75784806	75825799
UNC13D	17	75827225	75845353
WBP2	17	75845699	75856507
TRIM47	17	75874164	75878581
TRIM65	17	75880335	75897014
MRPL38	17	75898643	75905093
FBF1	17	75909574	75941140
ACOX1	17	75941507	75979459
TEN1-CDK3	17	75979231	76005999
TEN1	17	75979235	76000587
CDK3	17	76000644	76005999
EVPL	17	76004502	76027438
SRP68	17	76038775	76072517
ZACN	17	76071961	76083666
GALR2	17	76074781	76077537
EXOC7	17	76080995	76121576
FOXJ1	17	76136333	76141245
RNF157	17	76142465	76240532
UBALD2	17	76265348	76271298
QRICH2	17	76274049	76308276
PRPSAP1	17	76309478	76384521
SPHK1	17	76376584	76387860
UBE2O	17	76389456	76453208
AANAT	17	76452749	76470122
RHBDF2	17	76470891	76501790
CYGB	17	76527356	76551175
PRCD	17	76527586	76553578
ST6GALNAC2	17	76565377	76586956
ST6GALNAC1	17	76624756	76643812
MXRA7	17	76672551	76711004
JMJD6	17	76712832	76726784
METTL23	17	76725981	76733936
SRSF2	17	76734115	76737395
MFSD11	17	76735865	76781449
LINC00868	17	76849840	76861838
MGAT5B	17	76868404	76950393
SEC14L1	17	77088749	77217101
TNRC6C	17	77958624	78108822
TMC6	17	78107397	78132579
TMC8	17	78130770	78142968
C17orf99	17	78146385	78166297
SYNGR2	17	78168567	78173527
TK1	17	78172780	78187233
AFMID	17	78187330	78207703
BIRC5	17	78214186	78225636
TMEM235	17	78231310	78240987
SOCS3	17	78356778	78360930
PGS1	17	78378637	78425114
DNAH17	17	78423697	78577396
CYTH1	17	78674048	78782298
USP36	17	78787381	78841441
TIMP2	17	78852977	78925387
CEP295NL	17	78890579	78903217
LGALS3BP	17	78971238	78979962
CANT1	17	78991707	79009867
C1QTNF1-AS1	17	79018131	79027673
C1QTNF1	17	79022729	79049788
ENGASE	17	79074824	79088599
RBFOX3	17	79089345	79611258
ENPP7	17	79728809	79742930
CBX2	17	79778148	79787983
CBX8	17	79792132	79801683
CBX4	17	79833156	79839469
TBC1D16	17	79932343	80035877
CCDC40	17	80036632	80100613
GAA	17	80101533	80119881
EIF4A3	17	80134369	80147151
CARD14	17	80169992	80216073
SGSH	17	80206716	80220923
SLC26A11	17	80219699	80253509
RNF213	17	80260852	80398794
ENDOV	17	80415158	80438086
NPTX1	17	80466834	80477843
RPTOR	17	80544819	80966371
CHMP6	17	80991598	81009517
BAIAP2	17	81035122	81117434
AATK	17	81110487	81166223
CEP131	17	81189592	81223014
SLC38A10	17	81244811	81295567
LINC00482	17	81303771	81311237
TMEM105	17	81311270	81330674
BAHCC1	17	81395457	81466331
ACTG1	17	81509413	81523847
FSCN2	17	81528377	81537130
FAAP100	17	81539885	81553961
NPLOC4	17	81556887	81648465
TSPAN10	17	81637171	81648754
PDE6G	17	81650459	81663112
OXLD1	17	81665036	81666635
CCDC137	17	81666737	81673904
ARL16	17	81681165	81683797
HGS	17	81683326	81703138
MRPL12	17	81703367	81707517
SLC25A10	17	81711951	81721969
GCGR	17	81803105	81814023
PPP1R27	17	81833488	81835050
P4HB	17	81843159	81860856
ARHGDIA	17	81867719	81871378
ALYREF	17	81887835	81891586
ANAPC11	17	81890669	81900991
NPB	17	81900745	81902905
PCYT2	17	81900958	81911461
SIRT7	17	81911939	81921323
MAFG	17	81918270	81927735
MAFG-AS1	17	81922899	81924511
PYCR1	17	81932378	81942412
MYADML2	17	81939645	81947233
NOTUM	17	81952507	81963328
ASPSCR1	17	81976807	82017406
LRRC45	17	82023294	82031153
RAC3	17	82031637	82034204
DCXR	17	82035136	82037776
RFNG	17	82047902	82051831
GPS1	17	82050691	82058057
DUS1L	17	82057506	82066206
FASN	17	82078338	82098294
CCDC57	17	82101459	82212878
SLC16A3	17	82217878	82261129
CSNK1D	17	82239023	82273700
CD7	17	82313564	82317608
SECTM1	17	82321024	82335518
TEX19	17	82359247	82363775
UTS2R	17	82368266	82377709
OGFOD3	17	82389210	82418637
NARF	17	82458180	82490537
FOXK2	17	82519689	82644662
WDR45B	17	82614562	82648553
RAB40B	17	82654973	82698698
FN3KRP	17	82716706	82730328
FN3K	17	82735603	82751197
TBCD	17	82751855	82945918
ZNF750	17	82829434	82840022
METRNL	17	83079609	83095122
USP14	18	158351	214629
THOC1	18	214515	268053
COLEC12	18	316737	500722
CLUL1	18	596988	650334
TYMS	18	657515	676613
ENOSF1	18	670318	712722
YES1	18	721588	813276
ADCYAP1	18	904871	912172
LINC00470	18	1254383	1408344
METTL4	18	2537525	2571509
NDC80	18	2571520	2616635
SMCHD1	18	2655668	2805017
EMILIN2	18	2846930	2916003
LPIN2	18	2885296	3013345
MYOM1	18	3066693	3220126
MYL12A	18	3247481	3256260
MYL12B	18	3261479	3278461
TGIF1	18	3411608	3459978
GAPLINC	18	3466200	3487049
DLGAP1	18	3496032	4455307
DLGAP1-AS1	18	3593732	3598363
DLGAP1-AS2	18	3594114	3610103
DLGAP1-AS3	18	3878058	3897069
DLGAP1-AS4	18	3930914	4024157
DLGAP1-AS5	18	4264602	4295405
LINC00526	18	5232876	5239390
LINC00667	18	5237826	5290609
ZBTB14	18	5288863	5297053
EPB41L3	18	5392379	5630700
MIR3976HG	18	5721812	5876692
TMEM200C	18	5882072	5896084
L3MBTL4	18	5952760	6415477
L3MBTL4-AS1	18	6256747	6260934
ARHGAP28	18	6729680	6915716
LINC00668	18	6919496	6930019
LAMA1	18	6941742	7117859
PTPRM	18	7566782	8406861
RAB12	18	8609437	8639383
GACAT2	18	8695856	8707721
MTCL1	18	8705271	8832780
NDUFV2	18	9102433	9134346
NDUFV2-AS1	18	9121176	9136645
ANKRD12	18	9136228	9285985
TWSG1	18	9334694	9402420
RALBP1	18	9474991	9538114
PPP4R1	18	9546791	9615240
PPP4R1-AS1	18	9613521	9619370
RAB31	18	9708246	9862551
TXNDC2	18	9885766	9889275
VAPA	18	9913916	9960021
LINC01254	18	10404764	10414515
APCDD1	18	10454635	10489949
NAPG	18	10525905	10552766
PIEZO2	18	10666483	11149569
GNAL	18	11689264	11885685
CHMP1B	18	11851413	11854444
MPPE1	18	11882622	11909180
IMPA2	18	11981025	12030877
ANKRD62	18	12093843	12129764
CIDEA	18	12254361	12277595
TUBB6	18	12307287	12344320
AFG3L2	18	12328932	12377473
PRELID3A	18	12407896	12432238
SPIRE1	18	12446512	12658119
PSMG2	18	12658043	12728945
CEP76	18	12661833	12702777
PTPN2	18	12785478	12929643
SEH1L	18	12947133	12987667
CEP192	18	12991315	13125053
LDLRAD4	18	13216173	13652755
LDLRAD4-AS1	18	13419421	13427480
RNMT	18	13726660	13764556
MC2R	18	13882043	13915707
ZNF519	18	14057457	14132490
CYP4F35P	18	14225224	14342525
CYP4F35P	18	14338015	14338834
CXADRP3	18	14477955	14499415
CXADRP3	18	14478168	14479267
POTEC	18	14507339	14543600
ANKRD30B	18	14728272	14854667
LINC01443	18	14946267	14974215
LINC01444	18	14964260	14983306
ROCK1	18	20944612	21111813
GREB1L	18	21242229	21526112
ESCO1	18	21529041	21600966
SNRPD1	18	21612314	21633524
ABHD3	18	21650898	21704808
MIB1	18	21704957	21870953
MIR133A1HG	18	21825487	21831539
GATA6-AS1	18	22087583	22169878
GATA6	18	22168837	22204154
RBBP8	18	22798261	23026488
CABLES1	18	23134564	23260470
RIOK3	18	23453280	23486603
NPC1	18	23506184	23586969
ANKRD29	18	23598926	23663088
LAMA3	18	23689453	23956222
TTC39C-AS1	18	23987749	24015521
TTC39C	18	23992773	24135970
CABYR	18	24138987	24161603
OSBPL1A	18	24162045	24397880
IMPACT	18	24426634	24453531
HRH4	18	24460637	24479961
ZNF521	18	25061924	25352194
SS18	18	26016253	26091217
PSMA8	18	26133852	26193355
TAF4B	18	26226393	26391685
LINC01543	18	26421139	26438041
KCTD1	18	26454910	26657401
AQP4-AS1	18	26655505	27190698
PCAT18	18	26658954	26703783
AQP4	18	26852043	26865771
CHST9	18	26906481	27185344
CDH2	18	27932879	28177946
DSC3	18	30989365	31042815
DSC2	18	31058545	31102600
DSCAS	18	31101540	31250873
DSC1	18	31129236	31162856
DSG1	18	31318160	31359246
DSG1-AS1	18	31327577	31426995
DSG4	18	31376777	31414912
DSG3	18	31447741	31478702
DSG2	18	31497624	31551351
DSG2-AS1	18	31542146	31556948
TTR	18	31557009	31606585
B4GALT6	18	31621911	31685836
SLC25A52	18	31759584	31760880
TRAPPC8	18	31829197	31953136
RNF125	18	32018174	32088144
RNF138	18	32091871	32131561
GAREM1	18	32124877	32470882
MEP1B	18	32185069	32220404
KLHL14	18	32672601	32773023
CCDC178	18	32937402	33441101
ASXL3	18	33578219	33751195
NOL4	18	33851100	34224952
DTNA	18	34493291	34891844
MAPRE2	18	34976928	35143470
ZNF397	18	35240508	35267133
ZSCAN30	18	35251058	35290245
ZNF24	18	35332227	35345502
ZNF396	18	35366694	35381746
INO80C	18	35452230	35497979
GALNT1	18	35580892	35713370
RPRD1A	18	35984387	36067576
SLC39A6	18	36108531	36129385
ELP2	18	36129444	36180557
MOCOS	18	36186894	36272157
FHOD3	18	36297676	36780220
TPGS2	18	36777647	36829216
KIAA1328	18	36828982	37232172
CELF4	18	37243040	37565994
LINC01477	18	40066286	40099233
KC6	18	41375808	41632237
PIK3C3	18	41955207	42087830
LINC00907	18	42159087	42734297
RIT2	18	42743218	43115719
SYT4	18	43267892	43277535
LINC01478	18	44280768	44579978
SETBP1	18	44680173	45068510
SLC14A2	18	45212995	45683688
SLC14A2-AS1	18	45423764	45483250
SLC14A1	18	45687025	45752521
EPG5	18	45800581	45967340
SIGLEC15	18	45825675	45844094
PSTPIP2	18	45983536	46072296
HAUS1	18	46104329	46129404
LOXHD1	18	46476972	46657220
ST8SIA5	18	46667821	46759257
PIAS2	18	46803218	46920160
KATNAL2	18	46917492	47103478
HDHD2	18	47076104	47151106
IER3IP1	18	47152834	47176381
SKOR2	18	47206169	47251660
SMAD2	18	47808957	47931569
ZBTB7C	18	48026672	48410752
CTIF	18	48539005	48863217
SMAD7	18	48919853	48952020
DYM	18	49036387	49461347
C18orf32	18	49477243	49487256
RPL17-C18orf32	18	49481681	49492479
MIR1539	18	49487373	49487422
RPL17	18	49488346	49492564
LIPG	18	49560699	49599185
ACAA2	18	49782164	49813953
SNHG22	18	49813944	49851059
MYO5B	18	49822789	50195164
CFAP53	18	50227193	50266504
MBD1	18	50266746	50281846
CXXC1	18	50282331	50287857
SKA1	18	50375017	50394176
MAPK4	18	50559451	50731830
MRO	18	50795120	50825449
ME2	18	50878819	50954257
ELAC1	18	50967989	50988991
SMAD4	18	51028528	51085045
MEX3C	18	51174550	51218333
DCC	18	52340197	53535899
MBD2	18	54151606	54224669
POLI	18	54269510	54321266
STARD6	18	54324358	54357964
C18orf54	18	54357903	54385218
DYNAP	18	54587757	54599493
RAB27B	18	54717857	54895516
CCDC68	18	54901504	54959519
TCF4	18	55222185	55664787
TCF4-AS1	18	55452533	55482940
TCF4-AS2	18	55492058	55496563
LINC01415	18	55776727	55781722
LINC01416	18	55881688	55998219
LINC01539	18	56003612	56191262
TXNL1	18	56597209	56651600
WDR7	18	56651343	57029811
LINC-ROR	18	57054558	57072119
BOD1L2	18	57147087	57150410
ONECUT2	18	57435374	57491298
FECH	18	57544377	57586761
ATP8B1	18	57646426	57803560
NEDD4L	18	58044050	58401540
ALPK2	18	58481247	58629091
MALT1	18	58671426	58754477
ZNF532	18	58862600	58986480
SEC11C	18	59139475	59158837
GRP	18	59220158	59230774
RAX	18	59267035	59274086
CPLX4	18	59275156	59318649
LMAN1	18	59327823	59359265
CCBE1	18	59430939	59697694
PMAIP1	18	59899644	59904305
MC4R	18	60371062	60372775
CDH20	18	61333430	61555779
RNF152	18	61808067	61895097
PIGN	18	61905255	62187118
TNFRSF11A	18	62325269	62391288
ZCCHC2	18	62523025	62587709
PHLPP1	18	62715464	62980433
BCL2	18	63123346	63320128
KDSR	18	63327566	63367615
VPS4B	18	63389190	63422483
SERPINB5	18	63476945	63505085
SERPINB12	18	63542369	63569329
SERPINB13	18	63586989	63604639
SERPINB4	18	63637259	63644256
SERPINB11	18	63647579	63726432
SERPINB3	18	63653686	63661893
SERPINB7	18	63752935	63805376
SERPINB2	18	63871692	63903888
SERPINB10	18	63907958	63936111
HMSD	18	63949301	63981774
SERPINB8	18	63970029	64019779
LINC00305	18	64079989	64153377
CDH7	18	65750252	65890337
CDH19	18	66501083	66604438
DSEL	18	67506587	67516723
TMX3	18	68673688	68715147
CCDC102B	18	68715138	69057126
DOK6	18	69400888	69849087
CD226	18	69831158	69961803
RTTN	18	70003031	70206028
SOCS6	18	70288888	70330199
GTSCR1	18	70630507	70670885
LINC01541	18	71519962	71579003
CBLN2	18	72534118	72638521
NETO1	18	72742314	72868146
FBXO15	18	74073344	74147867
TIMM21	18	74148512	74160531
CYB5A	18	74250846	74291995
C18orf63	18	74315839	74359189
